text_container_index,entity_urn,entity_text,entity_type,confidence,entity_link,wikidata_id,linked_by,aligned_translation_location,entity_type_changed?,
104,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.2@Πτολεμαῖος[1],Πτολεμαῖος,PER,0.9963049889,https://topostext.org/people/12273,Q299387,KN,1.16.2@this man [= Ptolemy],,
104,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.2@Σελεύκου[1],Σελεύκου,PER,0.9951608777,https://topostext.org/people/12246,Q184176,KN,1.16.2@Seleukos,,
104,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.2@Σέλευκον[1],Σέλευκον,PER,0.9963358641,https://topostext.org/people/12246,Q184176,KN,1.16.2@Seleukos,,
104,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.2@Μακεδονίας[1],Μακεδονίας,LOC,0.9923977256,https://pleiades.stoa.org/places/991253193,Q83958,KN,1.16.2@Macedonia,,
104,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.2@Γαλάταις[1],Γαλάταις,LOC,0.529120326,https://pleiades.stoa.org/places/993,Q38060,KN,1.16.2@Gaults,,
104,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.2@Ἀντίγονος[1],Ἀντίγονος,PER,0.9976772666,https://topostext.org/people/12218,Q200401,KN,1.16.2@Antigonos,,
104,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.2@Δημητρίου[1],Δημητρίου,PER,0.9960035682,https://topostext.org/people/234,Q59734,KN,1.16.2@Demetrios,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Σέλευκον[1],Σέλευκον,PER,0.9932535291,https://topostext.org/people/12246,Q184176,KN,1.16.3@Seleukos,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Σέλευκός[1],Σέλευκός,PER,0.9981031418,https://topostext.org/people/12246,Q184176,KN,1.16.3@Seleukos,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Μιλησίοις[1],Μιλησίοις,MISC,0.9943906665,,Q135197928,KN,1.16.3@people of Miletus,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@χαλκοῦν[1],χαλκοῦν,PER,0.9479378462,,,,1.16.3@bronze,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Ἀπόλλωνα[1],Ἀπόλλωνα,PER,0.9712167382,https://topostext.org/people/2,Q37340,KN,1.16.3@Apollo,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Ἐκβάτανα[1],Ἐκβάτανα,LOC,0.7945596576,https://pleiades.stoa.org/places/903021,Q696193,KN,1.16.3@Ecbatana,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Μηδικὰ[1],Μηδικὰ,MISC,0.964060545,https://pleiades.stoa.org/places/753898782,Q389688,KN,1.16.3@Persia,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Ξέρξου[1],Ξέρξου,PER,0.9954612851,https://topostext.org/people/56,Q129165,KN,1.16.3@Xerxes,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Σελεύκειαν[1],Σελεύκειαν,LOC,0.8975558281,https://pleiades.stoa.org/places/894178,Q7447929,KN,1.16.3@Seleukeia,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Τίγρητι[1],Τίγρητι,LOC,0.9593695998,https://pleiades.stoa.org/places/912964,Q35591,KN,1.16.3@Tigris,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Βαβυλωνίους[1],Βαβυλωνίους,MISC,0.9892601967,https://pleiades.stoa.org/places/893951,Q5684,KN,1.16.3@Babylonians,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Βαβυλῶνος[1],Βαβυλῶνος,LOC,0.9905123115,https://pleiades.stoa.org/places/893951,Q5684,KN,1.16.3@Babylon,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Βὴλ[1],Βὴλ,PER,0.5013428926,https://topostext.org/people/18322,Q2894617,KN,1.16.3@Bēl,,
105,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.16.3@Χαλδαίους[1],Χαλδαίους,MISC,0.9929307699,https://pleiades.stoa.org/places/915843,Q135197881,,1.16.3@Chaldaeans,,
106,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.1@Ἀθηναίοις[1],Ἀθηναίοις,MISC,0.9932384491,https://pleiades.stoa.org/places/579885,Q844930,KN,1.17.1@Athenians,,
106,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.1@Ἑλλήνων[1],Ἑλλήνων,MISC,0.9950346947,https://pleiades.stoa.org/places/1001896,Q11772,KN,1.17.1@Greeks,,
106,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.1@Ἀθηναῖοι[1],Ἀθηναῖοι,MISC,0.9923214316,https://pleiades.stoa.org/places/579885,Q844930,KN,1.17.1@Athenians,,
106,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.1@Αἰδοῦς[1],Αἰδοῦς,PER,0.8469365835,https://topostext.org/people/13456,Q404076,KN,1.17.1@Decency,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Πτολεμαίου[1],Πτολεμαίου,PER,0.9973545074,https://topostext.org/people/8222,Q39576,KN,1.17.2@Ptolemy,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Πτολεμαίου[2],Πτολεμαίου,PER,0.9970977306,https://topostext.org/people/8222,Q39576,,1.17.2@Ptolemy,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Λίβυς[1],Λίβυς,MISC,0.9929962754,https://pleiades.stoa.org/places/716588,Q2370577,KN,1.17.2@Libyan,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Ἰόβας[1],Ἰόβας,PER,0.9394139647,https://topostext.org/people/13985,Q315670,KN,1.17.2@Juba,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Χρύσιππος[1],Χρύσιππος,PER,0.9406740069,https://topostext.org/people/699,Q211411,KN,1.17.2@Khrysippos,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Σολεύς[1],Σολεύς,MISC,0.9948062301,,Q656954,KN,1.17.2@of Soloi,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Θησέως[1],Θησέως,PER,0.9975473285,https://topostext.org/people/57,Q1320718,KN,1.17.1@Theseus,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Ἀθηναῖοι[1],Ἀθηναῖοι,MISC,0.9944033623,https://pleiades.stoa.org/places/579885,Q844930,KN,1.17.1@Athenians,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Ἀθηνᾷ[1],Ἀθηνᾷ,PER,0.5245110393,https://topostext.org/people/11,Q37122,KN,1.17.2@Athena,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Ὀλυμπίου[1],Ὀλυμπίου,MISC,0.9808982015,https://pleiades.stoa.org/places/491677,Q80344,KN,1.17.2@Olympian,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Διὸς[1],Διὸς,PER,0.9923134446,https://pleiades.stoa.org/places/491677,Q34201,KN,1.17.2@Zeus,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Θησέως[1],Θησέως,PER,0.9980095029,https://topostext.org/people/57,Q1320718,KN,1.17.2@Theseus,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Κενταύρων[1],Κενταύρων,MISC,0.8975616097,https://topostext.org/people/553,Q83203,KN,1.17.2@Centaurs,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Λαπιθῶν[1],Λαπιθῶν,PER,0.4095112979,https://topostext.org/people/721,Q334794,KN,1.17.2@Lapithai,,
107,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.2@Θησεὺς[1],Θησεὺς,PER,0.9979997277,https://topostext.org/people/57,Q1320718,KN,1.17.2@Theseus,,
108,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.3@Μίκων[1],Μίκων,PER,0.9957629442,https://topostext.org/people/1672,Q1387790,KN,1.17.3@Mikon,,
108,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.3@Μίνως[1],Μίνως,PER,0.9893082976,https://topostext.org/people/119,Q23168,KN,1.17.3@Minos,,
108,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.3@Θησέα[1],Θησέα,PER,0.9735692739,https://topostext.org/people/57,Q1320718,KN,1.17.3@Theseus,,
108,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.3@Κρήτην[1],Κρήτην,LOC,0.9938435555,https://pleiades.stoa.org/places/589748,Q34374,KN,1.17.3@Crete,,
108,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.3@Θησεὺς[1],Θησεὺς,PER,0.9980416298,https://topostext.org/people/57,Q1320718,KN,1.17.3@Theseus,,
108,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.3@Ποσειδῶνος[1],Ποσειδῶνος,PER,0.997636795,https://topostext.org/people/25,Q41127,KN,1.17.3@Poseidon,,
108,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.3@Μίνως[1],Μίνως,PER,0.9915726185,https://topostext.org/people/119,Q23168,KN,1.17.3@Minos,,
108,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.3@Θησέα[1],Θησέα,PER,0.99467659,https://topostext.org/people/57,Q1320718,KN,1.17.3@Theseus,,
108,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.3@Ἀμφιτρίτης[1],Ἀμφιτρίτης,PER,0.9976721406,https://topostext.org/people/1147,Q180222,KN,1.17.3@Amphitrite,,
109,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.4@Θησέως[1],Θησέως,PER,0.9979624748,https://topostext.org/people/57,Q1320718,KN,1.17.4@Theseus,,
109,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.4@Ἡρακλέους[1],Ἡρακλέους,PER,0.9985211492,https://topostext.org/people/4,Q122248,KN,1.17.4@Hēraklēs,,
109,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.4@Θησεὺς[1],Θησεὺς,PER,0.9959241152,https://topostext.org/people/57,Q1320718,KN,1.17.4@Theseus,,
109,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.4@Θεσπρωτοὺς[1],Θεσπρωτοὺς,LOC,0.9827654958,https://pleiades.stoa.org/places/531117,Q7783458,KN,1.17.4@Thesprotia,,
109,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.4@Θεσπρωτῶν[1],Θεσπρωτῶν,LOC,0.972636342,https://pleiades.stoa.org/places/531117,Q7783458,KN,1.17.4@Thesprotian,,
109,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.4@Πειρίθους[1],Πειρίθους,PER,0.8037823439,https://topostext.org/people/1493,Q502156,KN,1.17.4@Peirithoös,,
109,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.4@Πειρίθους[2],Πειρίθους,PER,0.7813217044,https://topostext.org/people/1493,Q502156,KN,1.17.4@he,,
109,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.4@Θεσπρωτὸς[1],Θεσπρωτὸς,LOC,0.9803175926,https://pleiades.stoa.org/places/531117,Q7783458,KN,,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Θεσπρωτίδος[1],Θεσπρωτίδος,LOC,0.9941387177,https://pleiades.stoa.org/places/531117,Q7783458,KN,1.17.4@Thesprotian,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Διὸς[1],Διὸς,PER,0.9946505427,https://topostext.org/people/1,Q34201,KN,1.17.5@Zeus,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Δωδώνῃ[1],Δωδώνῃ,LOC,0.9880107045,https://pleiades.stoa.org/places/530843,Q382317,KN,1.17.5@Dodona,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Ἀχερουσία[1],Ἀχερουσία,LOC,0.5912636518,https://pleiades.stoa.org/places/432622,Q2667947,KN,1.17.5@Akherousia,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Ὅμηρός[1],Ὅμηρός,PER,0.992741704,https://topostext.org/people/9,Q6691,KN,1.17.5@Homer,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Ἅιδου[1],Ἅιδου,PER,0.9949179888,https://topostext.org/people/10685,Q41410,KN,1.17.5@Hadēs,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Θεσπρωτίδι[1],Θεσπρωτίδι,LOC,0.9936172962,https://pleiades.stoa.org/places/531117,Q7783458,KN,1.17.5@Thesprotia,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Θησέως[1],Θησέως,PER,0.9961128235,https://topostext.org/people/57,Q1320718,KN,1.17.5@Theseus,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Ἄφιδναν[1],Ἄφιδναν,LOC,0.5737738013,https://pleiades.stoa.org/places/579873,Q618453,KN,1.17.5@Aphidna,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Τυνδάρεω[1],Τυνδάρεω,PER,0.9958269,https://topostext.org/people/362,Q192946,KN,1.17.5@sons of Tyndareus,,
110,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.5@Μενεσθέα[1],Μενεσθέα,PER,0.9972378016,https://topostext.org/people/865,Q781867,KN,1.17.5@Menestheus,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Μενεσθεὺς[1],Μενεσθεὺς,PER,0.9926885962,https://topostext.org/people/865,Q781867,KN,1.17.6@Menestheus,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Θησέως[1],Θησέως,PER,0.9972973466,https://topostext.org/people/57,Q1320718,KN,1.17.6@Theseus,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Ἐλεφήνορα[1],Ἐλεφήνορα,PER,0.9491618276,https://topostext.org/people/2821,Q1328257,KN,1.17.6@Elephenor,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Εὔβοιαν[1],Εὔβοιαν,LOC,0.992875576,https://pleiades.stoa.org/places/540775,Q173096,KN,1.17.6@Euboea,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Θησέα[1],Θησέα,PER,0.9774496555,https://topostext.org/people/57,Q1320718,KN,1.17.6@Theseus,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Θεσπρωτῶν[1],Θεσπρωτῶν,LOC,0.6118236184,https://pleiades.stoa.org/places/531117,Q7783458,KN,1.17.6@Thesprotia,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Θησέα[2],Θησέα,PER,0.9860296845,https://topostext.org/people/57,Q1320718,KN,1.17.6@Theseus[2],,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Θησεὺς[1],Θησεὺς,PER,0.9964869022,https://topostext.org/people/57,Q1320718,KN,1.17.6@Theseus,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Δευκαλίωνα[1],Δευκαλίωνα,PER,0.9958897233,https://topostext.org/people/10993,Q904515,KN,1.17.6@Deukalion,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Κρήτην[1],Κρήτην,LOC,0.9911879301,https://pleiades.stoa.org/places/589748,Q34374,KN,1.17.6@Crete,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Σκῦρον[1],Σκῦρον,LOC,0.993917048,https://pleiades.stoa.org/places/573527,Q208566,KN,1.17.6@Skyros,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Σκύριοι[1],Σκύριοι,MISC,0.9454511404,https://pleiades.stoa.org/places/573527,Q208566,KN,1.17.6@ the inhabitants,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Λυκομήδης[1],Λυκομήδης,PER,0.9978268743,https://topostext.org/people/4003,Q1330532,KN,1.17.6@Lykomedes,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Θησέως[1],Θησέως,PER,0.9950723052,https://topostext.org/people/57,Q1320718,KN,1.17.6@Theseus,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Ἀθηναίοις[1],Ἀθηναίοις,MISC,0.9720887542,https://pleiades.stoa.org/places/579885,Q844930,KN,1.17.6@Athenians,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Μῆδοι[1],Μῆδοι,MISC,0.4869324267,https://pleiades.stoa.org/places/753898782,Q389688,KN,1.17.6@Persians,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Μαραθῶνι[1],Μαραθῶνι,LOC,0.9549803734,https://pleiades.stoa.org/places/580021,Q212150,KN,1.17.6@Marathon,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Κίμωνος[1],Κίμωνος,PER,0.9970977306,https://topostext.org/people/14843,Q218102,KN,1.17.6@Kimon,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Μιλτιάδου[1],Μιλτιάδου,PER,0.8981697559,https://topostext.org/people/14837,Q210350,KN,1.17.6@Miltiades,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Σκυρίους[1],Σκυρίους,MISC,0.8755238652,https://pleiades.stoa.org/places/573527,Q208566,KN,1.17.6@population of Skyros,,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Θησέως[2],Θησέως,PER,0.9969107509,https://topostext.org/people/57,Q1320718,KN,1.17.6@Theseus [4],,
111,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.17.6@Ἀθήνας[1],Ἀθήνας,LOC,0.9875049591,https://pleiades.stoa.org/places/579885,Q844930,KN,1.17.6@Athens,,
112,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.1@Διοσκούρων[1],Διοσκούρων,MISC,0.9893988371,,Q190103,KN,1.18.1@Dioskouroi,,
112,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.1@Πολύγνωτος[1],Πολύγνωτος,PER,0.9979117513,https://topostext.org/people/1079,Q182855,KN,1.18.1@Polygnotus,,
112,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.1@Λευκίππου[1],Λευκίππου,PER,0.9745330215,https://topostext.org/people/2462,Q165589,KN,1.18.1@Leukippos,,
112,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.1@Μίκων[1],Μίκων,PER,0.9246649742,https://topostext.org/people/1672,Q1387790,KN,1.18.1@Mikon,,
112,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.1@Ἰάσονος[1],Ἰάσονος,PER,0.9955963492,https://topostext.org/people/2578,Q176758,KN,1.18.1@Jason,,
112,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.1@Κόλχους[1],Κόλχους,LOC,0.8801789284,https://pleiades.stoa.org/places/874432,Q183150,KN,1.18.1@Kolkhis,,
112,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.1@Ἄκαστον[1],Ἄκαστον,PER,0.839024663,https://topostext.org/people/805,Q416384,KN,1.18.1@Akastos,,
112,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.1@Ἀκάστου[1],Ἀκάστου,PER,0.6710924506,https://topostext.org/people/805,Q416384,KN,1.18.1@Akastos[2],,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Διοσκούρων[1],Διοσκούρων,PER,0.9439702034,,Q190103,KN,1.18.2@Dioskouroi,,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Ἀγλαύρου[1],Ἀγλαύρου,PER,0.7456972599,https://topostext.org/people/1867,Q584492,KN,1.18.2@Aglauros,,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Ἀγλαύρῳ[1],Ἀγλαύρῳ,PER,0.3174055517,https://topostext.org/people/1867,Q584492,KN,1.18.2@Aglauros[2],,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Ἕρσῃ[1],Ἕρσῃ,PER,0.7044765353,https://topostext.org/people/3308,Q16641710,KN,1.18.2@Herse,,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Πανδρόσῳ[1],Πανδρόσῳ,PER,0.9945126772,https://topostext.org/people/2469,Q633120,KN,1.18.2@Pandrosos,,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Ἀθηνᾶν[1],Ἀθηνᾶν,LOC,0.8753715158,https://pleiades.stoa.org/places/579885,Q844930,KN,1.18.2@Athena,,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Πάνδροσον[1],Πάνδροσον,PER,0.9875922799,https://topostext.org/people/2469,Q633120,KN,1.18.2@Pandrosos[2],,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Μῆδοι[1],Μῆδοι,MISC,0.9966557026,https://pleiades.stoa.org/places/753898782,Q389688,KN,1.18.2@Persians,,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Ἀθηναίων[1],Ἀθηναίων,MISC,0.9959048629,https://pleiades.stoa.org/places/579885,Q844930,KN,1.18.2@Athenians,,
113,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.2@Θεμιστοκλῆς[1],Θεμιστοκλῆς,PER,0.9977487922,https://topostext.org/people/77,Q179552,KN,1.18.2@Themistocles,,
114,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.3@Σόλωνός[1],Σόλωνός,PER,0.9938206077,https://topostext.org/people/76,Q133337,KN,1.18.3@Solon,,
114,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.3@Ἑστίας[1],Ἑστίας,PER,0.9882838726,https://topostext.org/people/325,Q41419,KN,1.18.3@Hestia,,
114,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.3@Αὐτόλυκος[1],Αὐτόλυκος,PER,0.9961287975,https://topostext.org/people/13020,Q787080,KN,1.18.3@Autolykos,,
114,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.3@Μιλτιάδου[1],Μιλτιάδου,PER,0.9775838852,https://topostext.org/people/14837,Q210350,KN,1.18.3@Miltiades,,
114,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.3@Θεμιστοκλέους[1],Θεμιστοκλέους,PER,0.9937806726,https://topostext.org/people/77,Q179552,KN,1.18.3@Themistocles,,
114,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.3@Ῥωμαῖόν[1],Ῥωμαῖόν,MISC,0.9893446565,https://pleiades.stoa.org/places/423025,Q220,KN,1.18.3@Roman,,
114,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.3@Θρᾷκα[1],Θρᾷκα,MISC,0.9920639396,https://pleiades.stoa.org/places/24323808,Q41741,KN,1.18.3@Thracian,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Σαράπιδός[1],Σαράπιδός,PER,0.6946724057,https://pleiades.stoa.org/places/541098,Q214554,KN,1.18.4@Serapis,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Ἀθηναῖοι[1],Ἀθηναῖοι,MISC,0.9879902005,https://pleiades.stoa.org/places/579885,Q844930,KN,1.18.4@Athenians,,
115,KN,Πτολεμαίου,PER,0.9980226755,https://topostext.org/people/8222,Q39576,KN,1.18.4@Ptolemy,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Αἰγυπτίοις[1],Αἰγυπτίοις,MISC,0.9897310734,https://pleiades.stoa.org/places/981503,Q79,KN,1.18.4@Egyptian,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Σαράπιδος[1],Σαράπιδος,PER,0.6453831196,https://pleiades.stoa.org/places/541098,Q214554,KN,1.18.4@Serapis,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Ἀλεξανδρεῦσιν[1],Ἀλεξανδρεῦσιν,MISC,0.9940814376,https://pleiades.stoa.org/places/727070,Q87,KN,1.18.4@Alexandria,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Μέμφει[1],Μέμφει,LOC,0.9923003912,https://pleiades.stoa.org/places/736963,Q5715,KN,1.18.4@Memphis,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Σαράπιδος[1],Σαράπιδος,PER,0.5599797964,https://pleiades.stoa.org/places/541098,Q214554,KN,1.18.4@Serapis,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Πειρίθουν[1],Πειρίθουν,PER,0.6431556344,https://topostext.org/people/1493,Q502156,KN,1.18.4@Peirithoös,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Θησέα[1],Θησέα,PER,0.9099735022,https://topostext.org/people/57,Q1320718,KN,1.18.4@Theseus,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Λακεδαίμονα[1],Λακεδαίμονα,LOC,0.9916268587,https://pleiades.stoa.org/places/570406,Q5690,KN,1.18.4@Lacedaemon,,
115,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.4@Θεσπρωτοὺς[1],Θεσπρωτοὺς,LOC,0.9888936877,https://pleiades.stoa.org/places/531117,Q7783458,KN,1.18.4@Thesprotia,,
116,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.5@Εἰλειθυίας[1],Εἰλειθυίας,LOC,0.5173858404,https://topostext.org/people/672,Q94066,KN,1.18.5@Eileithuia,,
116,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.5@Ὑπερβορέων[1],Ὑπερβορέων,MISC,0.6200721264,https://pleiades.stoa.org/places/20489,Q243333,KN,1.18.5@Hyperboreans,y,
116,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.5@Δῆλον[1],Δῆλον,LOC,0.9941601753,https://pleiades.stoa.org/places/599588,Q173148,KN,1.18.5@Delos,,
116,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.5@Λητοῦς[1],Λητοῦς,PER,0.9468027353,https://topostext.org/people/127,Q103107,KN,1.18.5@Leto,,
116,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.5@Εἰλειθυίας[2],Εἰλειθυίας,PER,0.7976554632,https://topostext.org/people/672,Q94066,KN,1.18.5@her,y,
116,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2:1.18.5@Εἰλειθυίᾳ[1],Εἰλειθυίᾳ,PER,0.4812914729,https://topostext.org/people/672,Q94066,KN,1.18.5@Eileithuia[2],y,
